pulocationid,dolocationid,tmode,duration,price,w10000,w15000,w25000,w35000,w50000,w75000,w100000,w125000,w150000,w200000
247,69,3,7.719953052,7.436619717999999,483,644,598,368,299,690,598,161,69,46
247,69,2,16.0,2.75,5566,6072,4738,3933,2921,5635,5658,2392,1012,345
247,69,8,7.68262946,5.72296338,6762,10051,7728,6716,4715,9430,9683,4094,2208,1012
247,74,2,18.0,2.75,4048,4025,3289,2507,1817,3312,2714,989,230,161
247,74,5,55.08333333,0.0,506,644,667,598,299,529,713,276,253,46
247,74,3,13.65530303,11.37809917,299,299,368,207,115,253,253,69,69,0
247,75,5,86.73333333,0.0,0,0,23,0,0,23,0,0,0,0
247,75,3,19.86493711,15.17169811,23,23,0,0,0,0,0,0,0,0
247,75,2,27.0,5.5,46,69,69,0,23,69,46,23,0,0
247,78,8,52.55994048,7.37682963,1886,1978,1127,1012,529,805,897,230,69,69
247,78,5,81.75,0.0,322,368,69,253,115,92,207,92,0,0
247,79,2,52.0,5.5,46,46,46,115,46,0,92,69,46,46
247,79,8,34.50784853,25.75168,23,0,23,0,0,0,0,0,0,0
247,79,3,31.64861111,29.41333333,0,0,0,0,0,0,0,0,0,0
247,81,2,54.0,5.5,46,0,0,23,138,161,276,253,46,46
247,81,3,22.225,29.375,0,0,0,0,0,23,0,0,0,0
247,87,8,40.61657333,27.12185143,23,0,0,0,23,46,23,0,0,0
247,90,2,40.0,5.5,207,345,230,368,138,207,506,161,46,23
247,90,3,35.88333333,30.22222222,0,0,0,0,0,0,0,0,23,0
247,90,8,35.793,26.12220235,23,115,0,69,0,23,23,0,0,0
247,94,3,14.30138889,13.25,115,115,115,69,92,138,69,69,23,0
247,94,2,16.0,2.75,2576,4439,2829,1840,2783,1541,2484,989,506,138
247,94,5,68.4,0.0,207,276,115,115,69,161,161,46,23,0
247,100,8,32.52675194,24.90706667,69,138,115,46,46,69,69,69,0,0
247,100,3,30.5797619,29.78571429,23,46,0,23,23,0,23,23,0,0
247,107,2,46.0,5.5,529,1702,1702,874,1334,2829,3542,2139,943,391
247,107,8,37.98385922,25.08961143,46,115,230,46,115,299,414,345,0,69
247,116,5,40.5,0.0,690,299,276,644,322,1058,506,713,506,989
247,116,8,10.60704241,5.938719282999999,115,23,115,161,23,161,161,184,46,207
247,116,2,16.0,2.75,782,322,345,690,437,851,874,897,575,1081
247,119,8,6.626375395,5.648135947999999,1449,5060,3864,2507,2047,3312,3680,1955,621,299
247,119,3,6.499102564,7.211538462,69,230,184,161,46,138,115,138,46,23
247,126,8,16.76867824,6.995456,644,805,1012,1104,230,759,598,391,230,69
247,126,3,15.08,14.64,322,253,92,184,92,92,115,92,0,0
247,126,5,72.01666667,0.0,253,345,253,230,138,207,138,92,23,23
247,136,5,77.98333333,0.0,115,138,230,184,92,230,161,115,23,0
247,136,2,23.0,2.75,2438,2553,1932,1495,1357,2599,1955,1610,391,230
247,142,3,24.75802469,22.38888889,0,23,0,0,0,0,23,0,0,0
247,142,8,26.47081666,18.70797091,0,23,23,0,23,0,0,0,0,0
247,142,2,32.0,5.5,23,138,46,161,161,184,276,69,69,46
247,146,8,26.41732866,8.61152,115,138,184,230,69,230,322,92,92,23
247,146,3,24.03333333,23.5,0,0,0,0,0,0,0,0,0,23
247,147,5,50.53333333,0.0,391,299,253,276,253,506,460,184,46,23
247,147,2,23.0,2.75,1541,1794,1495,1334,1173,1380,1863,690,253,92
247,147,8,13.35384168,6.345266087000001,1127,1012,1104,713,667,874,1012,437,230,92
247,147,3,12.03958333,11.375,92,92,161,69,69,138,92,0,23,0
247,148,2,43.0,2.75,0,0,0,0,0,0,0,0,0,0
247,152,2,28.0,5.5,1081,736,759,1035,736,575,805,529,759,299
247,152,8,14.43213501,6.29314623,46,92,161,161,138,23,115,69,115,46
247,159,8,9.256397032,5.7647975,2024,3404,2185,1518,1035,1380,1748,1104,368,552
247,159,5,36.78333333,0.0,1633,2461,1357,1104,897,759,1035,874,368,437
247,161,2,34.0,2.75,506,529,276,322,391,828,690,437,115,69
247,161,8,30.89389451,24.0923687,0,46,0,0,46,23,92,46,0,0
247,162,3,25.520238100000004,23.01785714,23,92,0,23,23,23,46,0,0,0
247,162,8,28.32931462,23.85336889,23,46,46,92,69,23,184,92,0,0
247,162,2,33.0,5.5,276,782,667,529,713,1288,1978,391,299,115
247,164,2,33.0,2.75,2737,4163,4140,2645,3519,6831,6302,3818,1242,736
247,164,8,34.01490009,24.91796,391,414,529,276,253,690,621,529,184,92
247,166,3,18.32616034,14.3164557,23,69,0,46,92,69,69,92,69,138
247,166,2,30.0,5.5,483,276,483,1150,391,828,989,1265,966,1242
247,166,5,77.5,0.0,0,46,23,161,92,23,92,69,23,69
247,166,8,19.13431898,6.857716364,161,69,23,138,69,92,230,207,92,207
247,167,2,22.0,2.75,1357,1426,1426,897,460,598,1357,575,414,184
247,167,3,11.72309942,9.51754386,115,230,92,138,69,92,115,23,0,0
247,168,5,54.16666667,0.0,1403,1771,943,759,920,2116,1886,1035,552,667
247,168,2,29.0,5.5,2047,2346,1978,1541,1357,1288,2139,1035,828,529
247,169,5,52.8,0.0,115,644,207,138,92,138,322,69,23,46
247,169,8,11.39428109,6.518648889,966,2599,966,1357,759,1311,736,253,299,138
247,169,3,12.09468085,10.69148936,69,184,69,23,46,46,46,46,69,0
247,174,5,121.63333329999999,0.0,0,0,0,23,0,0,0,0,0,0
247,179,2,50.0,5.5,23,23,0,92,0,46,46,0,0,0
247,179,8,19.64539216,8.33792,23,46,0,23,0,46,23,23,23,0
247,182,8,67.96135452,8.609088,23,0,23,23,46,92,115,69,23,0
247,182,2,47.0,5.5,69,322,69,184,115,506,207,138,92,46
247,183,8,16.39550089,10.18016,23,0,0,0,0,23,23,23,46,0
247,183,2,50.0,5.5,0,0,0,0,0,23,69,23,69,0
247,184,8,17.50229885,10.964288,23,46,0,23,23,23,92,0,0,0
247,184,2,67.0,8.25,46,23,92,23,23,115,69,23,0,23
247,186,2,40.0,2.75,184,161,23,46,69,138,92,92,0,0
247,186,3,37.33,31.88266667,0,0,0,0,0,0,0,0,0,0
247,200,8,20.23661757,9.806674286,0,0,46,23,0,0,69,46,46,23
247,200,3,22.40833333,23.25,23,23,0,23,0,46,115,0,0,69
247,208,2,40.0,5.5,1564,1725,1725,1794,667,2484,3749,4370,3105,2622
247,208,3,18.14487179,22.79153846,23,46,0,46,0,46,69,138,0,69
247,209,3,37.78738739,36.53162162,0,0,0,0,0,23,0,0,0,0
247,209,2,58.0,2.75,276,184,161,138,115,207,276,92,23,46
247,209,8,41.12844212,27.00618667,23,69,0,0,0,46,0,0,23,0
247,212,3,14.61666667,17.09090909,0,23,0,0,0,0,23,0,0,0
247,212,8,15.34325991,7.821396364,23,0,0,23,0,0,69,23,0,46
247,213,3,11.48425926,17.33333333,0,23,69,23,23,23,0,0,23,0
247,213,8,13.58831272,8.56288,69,115,115,69,23,138,69,207,69,138
247,220,8,15.54112156,8.29004,0,0,0,0,0,0,23,23,0,0
247,220,3,15.71309524,17.64285714,0,23,23,23,0,23,0,23,0,23
247,220,2,49.0,5.5,0,115,161,23,0,23,138,138,92,115
247,225,8,44.69561567,12.99216,391,230,92,92,46,391,460,207,46,184
247,225,3,44.28333333,46.5,0,0,0,0,0,0,0,0,0,23
247,225,2,78.0,5.5,552,506,253,184,276,897,598,368,207,368
247,226,3,36.58333333,31.92666667,0,0,23,0,0,0,0,0,0,0
247,226,2,69.0,5.5,46,46,0,69,46,69,92,23,0,0
247,231,2,42.0,5.5,3450,4163,3381,2415,2622,4761,4002,3151,1173,805
247,231,3,49.90535714,43.25875,23,23,69,46,0,23,23,0,0,0
247,231,8,48.12662187,27.7743744,644,483,276,184,138,506,460,345,207,184
247,232,3,56.73333333,39.25,0,23,0,0,0,0,0,0,0,0
247,235,5,50.86666667,0.0,1242,1357,1058,736,322,1173,1265,506,276,115
247,235,8,23.69214855,7.1358895239999995,2990,3289,3243,2346,1403,2875,3726,1173,575,460
247,235,2,21.0,2.75,6325,7912,6118,4439,2599,6187,7245,2645,989,1081
247,241,5,99.03333333,0.0,0,23,0,0,0,23,0,0,0,0
247,241,2,24.0,2.75,805,2668,1771,1265,1403,2185,2576,1633,230,276
247,241,3,15.275,20.41666667,46,115,138,46,23,92,46,92,0,0
247,242,8,24.62141916,9.063872,23,46,138,0,69,92,138,46,69,0
247,242,3,27.23333333,25.12888889,0,0,0,0,0,0,0,0,23,0
247,243,5,69.31666667,0.0,115,115,23,138,69,92,138,23,23,23
247,243,3,12.35714286,11.30952381,0,115,69,23,23,23,23,0,0,0
247,243,8,12.92633321,6.9359609760000005,46,69,69,23,46,92,92,0,0,0
247,243,2,32.0,5.5,253,644,299,437,276,391,276,138,92,46
247,244,8,13.19866685,6.30984,0,23,46,23,0,23,0,0,0,0
247,248,2,43.0,5.5,989,1541,920,598,345,690,828,253,69,92
247,250,2,46.0,5.5,69,207,115,69,46,46,138,161,92,46
247,250,8,16.03704206,8.649519999999999,0,0,0,0,23,46,69,46,46,0
247,250,3,15.01025641,19.88461538,0,0,0,0,0,23,23,0,0,0
247,254,3,27.11136951,23.51682171,23,92,23,23,46,23,69,69,23,23
247,259,2,43.0,5.5,46,0,23,46,115,460,460,230,299,92
247,262,5,118.55,0.0,0,0,0,0,0,0,0,0,23,0
247,262,8,23.26597581,17.96882824,138,414,414,230,69,529,736,184,69,46
247,263,8,23.23605509,17.78404392,23,23,0,23,0,0,23,0,0,0
248,3,2,35.0,5.5,138,69,46,46,23,0,69,92,0,0
248,18,8,18.29278521,7.495080000000001,0,23,0,0,23,0,46,46,0,0
248,18,3,20.64444444,16.5,0,0,0,23,0,0,0,0,0,0
248,20,2,35.0,5.5,1794,2829,2001,1495,805,1242,1081,828,529,207
248,25,2,83.0,5.5,23,46,0,0,0,46,46,23,0,23
248,28,8,27.48529412,12.71552,0,46,46,23,23,0,69,46,0,23
248,31,3,9.85,10.5,0,23,0,0,0,0,0,0,0,0
248,31,2,45.0,5.5,46,23,0,0,0,23,0,0,0,0
248,33,2,84.0,5.5,46,23,138,0,92,92,92,69,0,0
248,33,8,49.77758945,15.22944982,0,23,23,0,46,46,92,23,0,0
248,41,2,49.0,5.5,46,0,69,46,0,0,46,0,0,46
248,41,8,30.45812757,8.9672,0,0,0,23,0,0,0,0,0,0
248,42,5,114.65,0.0,0,0,0,0,0,0,0,0,0,0
248,42,2,54.0,5.5,3519,4370,4485,3450,1886,3979,3910,2392,736,598
248,42,8,23.13024352,8.530508108,437,460,575,437,253,483,391,437,92,23
248,44,2,175.0,8.25,0,0,0,23,0,23,69,0,69,69
248,44,8,61.83333333,28.85502664,0,23,0,23,0,46,69,46,23,23
248,45,8,54.09333333,29.4888282,161,92,184,92,46,161,161,115,0,23
248,47,5,49.6,0.0,0,207,69,92,23,0,23,0,0,0
248,47,3,13.56,15.3,0,23,0,0,46,23,0,0,23,0
248,60,3,7.392156862999999,6.9117647060000005,115,23,46,46,23,46,69,23,23,23
248,60,2,23.0,2.75,253,414,299,92,207,368,230,253,92,69
248,60,5,35.65,0.0,1679,1863,2254,2024,1058,2093,2185,1518,322,253
248,69,8,20.312307399999998,8.349066667,368,529,322,138,184,184,322,69,69,0
248,69,2,48.0,5.5,529,575,322,322,299,414,575,253,115,23
248,74,2,36.0,2.75,276,437,391,345,345,782,782,621,345,253
248,74,3,23.81363636,19.68363636,0,69,23,23,0,46,46,0,0,0
248,75,8,26.95268519,9.241408,46,391,345,253,23,230,230,115,46,0
248,75,3,28.23333333,23.26222222,46,207,46,46,69,23,23,115,0,0
248,75,2,41.0,2.75,1127,2714,2668,1725,1449,2139,2185,1265,506,414
248,77,2,103.0,5.5,0,92,138,115,46,253,437,345,414,115
248,78,8,8.61936793,5.8512,391,713,575,276,299,506,391,161,0,69
248,81,5,98.9,0.0,0,0,0,0,23,0,0,0,0,0
248,81,8,16.72823612,8.59936,69,161,69,115,184,368,529,299,276,276
248,81,2,43.0,5.5,69,437,299,69,230,460,483,299,230,299
248,84,8,50.26666667,28.65503375,0,0,0,69,0,0,92,138,46,0
248,84,2,147.0,11.0,23,23,23,46,46,69,207,138,69,92
248,87,3,43.85666667,45.8,0,0,0,0,0,0,0,0,0,0
248,87,2,77.0,5.5,161,345,483,299,253,621,460,391,161,322
248,90,2,70.0,5.5,115,230,207,161,92,92,46,23,23,0
248,90,8,43.21480392,28.4816,0,0,0,0,23,0,0,23,23,0
248,92,8,490.1313008,9.968742726,0,23,46,0,23,46,69,69,0,46
248,100,8,41.1775641,26.95552,23,23,0,46,23,23,92,0,23,0
248,107,3,53.41666667,32.67,0,69,0,0,0,0,23,23,0,23
248,107,2,62.0,2.75,1380,1058,1081,851,736,1173,1610,1219,437,437
248,109,8,64.4,29.037123200000003,0,0,23,0,0,138,0,69,69,69
248,109,2,132.0,11.0,0,23,23,0,0,46,138,253,92,69
248,113,8,53.81554487,28.591040000000003,92,46,138,138,138,115,138,92,23,23
248,113,3,66.74166667,49.0,0,0,0,46,0,23,0,0,0,0
248,119,8,15.91211023,8.198080000000001,69,138,161,46,115,115,115,69,69,46
248,119,5,94.45,0.0,0,0,0,0,0,23,0,0,0,0
248,122,8,22.21666667,14.17884364,0,0,23,0,0,23,0,0,0,0
248,122,2,92.0,5.5,0,23,0,0,23,0,0,0,0,0
248,126,8,12.54404205,6.155959999999999,0,253,207,138,92,207,115,138,46,0
248,126,5,58.36666667,0.0,46,69,115,69,23,0,207,23,0,0
248,126,2,35.0,2.75,138,345,138,138,184,299,345,253,92,184
248,126,3,13.77777778,11.33333333,0,0,0,0,0,0,23,0,23,0
248,137,8,41.06701929,26.712320000000002,0,0,0,0,0,0,0,0,0,0
248,140,3,48.05625,35.625,0,0,0,0,0,0,0,0,0,0
248,140,2,59.0,5.5,23,92,0,23,23,46,69,0,0,0
248,140,8,40.17399002,20.30378667,0,0,0,0,0,0,23,0,0,0
248,142,2,61.0,5.5,92,207,184,184,46,69,161,46,46,23
248,142,3,26.5,32.005,23,0,0,0,0,0,0,0,0,0
248,142,8,32.06366034,21.67584,0,23,46,0,0,0,23,23,23,0
248,145,3,40.16666667,33.0,0,0,0,0,23,0,0,0,0,0
248,145,2,61.0,5.5,46,138,437,253,184,368,506,345,46,184
248,147,3,12.4,10.5,0,0,0,0,23,0,23,69,0,0
248,147,5,53.71666667,0.0,0,0,23,0,0,0,23,23,0,0
248,147,2,26.0,2.75,92,161,345,92,138,276,345,230,138,46
248,148,8,33.25,28.973440500000002,299,322,322,276,138,368,253,138,69,23
248,148,2,72.0,2.75,3358,3312,4416,2921,1633,2829,3151,1817,1058,782
248,159,5,75.63333333,0.0,0,69,0,0,23,0,0,46,0,0
248,159,3,23.87222222,19.33333333,0,46,46,23,23,0,46,23,23,0
248,159,8,22.62802892,7.426933332999999,322,690,506,391,230,667,575,414,161,138
248,159,2,42.0,2.75,621,1012,943,598,391,851,943,828,138,138
248,161,2,59.0,2.75,437,368,575,322,345,529,805,598,253,253
248,161,3,57.125,40.25,0,23,0,23,0,23,23,46,0,0
248,161,8,46.76086094,26.465472,46,46,115,23,23,92,46,92,23,23
248,162,8,44.58668904,26.12864,115,230,414,253,230,230,644,460,46,161
248,162,3,57.99166667,40.75,23,0,0,46,23,92,115,46,23,23
248,167,3,15.94833333,11.95,0,23,69,0,0,23,0,0,0,0
248,167,5,55.6,0.0,138,345,207,115,115,161,322,230,46,23
248,167,8,14.78804054,6.256221537999999,184,414,230,276,23,253,184,207,46,23
248,167,2,37.0,2.75,207,483,322,230,115,299,460,161,115,0
248,168,2,28.0,2.75,0,69,23,0,46,115,92,23,0,0
248,168,3,20.9,18.21428571,23,0,0,0,0,0,0,0,0,0
248,168,8,18.93684858,7.4372114289999995,0,46,46,0,23,23,46,23,23,0
248,169,2,35.0,2.75,92,207,230,138,115,115,138,115,46,92
248,169,5,62.35,0.0,92,0,0,0,0,0,23,46,0,0
248,169,8,18.26582591,6.761984,115,23,23,161,23,138,138,46,46,0
248,169,3,20.50416667,15.875,0,0,0,0,0,23,0,0,0,0
248,174,8,16.59876172,7.640746667,69,115,184,46,69,69,92,69,23,69
248,174,3,17.73484848,16.67636364,0,23,23,0,0,0,0,0,0,0
248,176,2,112.0,11.0,0,0,0,0,0,23,46,46,46,23
248,176,8,56.91666667,25.24503467,0,0,0,0,23,23,0,0,0,0
248,181,3,65.75,62.0,0,0,0,0,0,0,0,0,0,0
248,181,2,92.0,5.5,207,345,299,161,230,644,713,506,138,207
248,182,8,7.508161005,5.605119999999999,3680,6923,6118,5198,3243,8809,5888,6003,1564,2829
248,182,5,23.2,0.0,4830,8924,7682,6095,4715,12719,8602,10350,2438,4255
248,185,5,52.95,0.0,46,46,69,46,46,92,46,23,23,46
248,185,2,35.0,2.75,483,368,276,299,207,529,575,253,46,69
248,185,3,10.96111111,11.27777778,0,0,0,0,23,0,23,46,0,23
248,185,8,11.01925648,6.918848,207,276,253,322,138,368,253,345,92,92
248,188,8,49.26979167,16.01696,69,138,322,230,115,391,460,368,138,92
248,188,2,97.0,5.5,184,414,621,276,322,644,598,414,161,276
248,200,3,28.65,30.19,23,23,23,92,0,23,115,23,0,0
248,208,5,74.3,0.0,0,23,23,0,23,0,46,23,0,0
248,208,8,12.63813125,7.426933332999999,276,506,575,575,161,598,575,253,46,46
248,208,2,32.0,2.75,161,1058,1173,667,322,529,966,552,138,184
248,209,2,78.0,2.75,115,161,115,207,161,345,414,253,69,115
248,212,8,6.553980779,5.59888,1817,2760,2576,2001,1426,2254,2346,1978,506,368
248,212,5,13.18333333,0.0,3473,3933,4370,3519,1955,4508,3864,3841,1104,897
248,213,3,10.33866667,10.34,276,897,506,414,184,230,483,276,184,138
248,213,2,27.0,2.75,6141,12075,9476,7682,4209,8809,9706,6532,2622,2231
248,220,8,23.37320106,9.592426667,115,391,368,92,161,437,115,207,46,46
248,229,8,41.40601093,25.709120000000002,0,46,161,138,92,69,184,115,115,69
248,229,2,58.0,2.75,69,483,1978,851,483,1242,2622,1518,851,391
248,230,8,38.14435002,27.07509333,0,0,0,0,23,46,23,0,0,0
248,230,3,42.79444444,42.33333333,0,0,0,0,0,23,0,0,0,0
248,230,2,55.0,5.5,23,23,115,138,115,184,253,230,92,138
248,231,2,75.0,2.75,552,690,598,299,184,690,552,529,253,184
248,231,3,57.96111111,48.0,0,0,0,0,0,0,0,0,0,0
248,234,8,37.54496337,27.97500663,0,23,23,0,23,0,23,0,0,0
248,236,8,63.88429204,23.208000000000002,0,23,0,0,23,0,0,0,0,0
248,236,2,43.0,2.75,0,0,46,0,23,46,69,23,0,0
248,237,3,42.28333333,31.5,23,0,0,0,0,0,23,0,0,0
248,237,8,38.62494949,20.95586925,23,0,0,0,0,23,0,23,0,23
248,239,2,63.0,5.5,276,414,897,414,736,1196,966,966,414,299
248,241,2,53.0,5.5,69,1150,690,529,368,483,759,483,138,207
248,241,3,24.35833333,20.5,0,0,69,46,23,0,0,23,0,0
248,241,8,21.1991724,8.384128,69,736,460,207,322,460,483,253,115,115
248,242,2,35.0,2.75,391,621,598,460,460,736,598,460,138,138
248,242,8,11.16840858,6.810826667000001,345,759,690,276,460,575,552,437,161,115
248,242,3,11.56208333,10.775,0,0,46,23,23,23,69,0,23,0
248,243,8,18.40239067,8.451008,0,0,23,23,23,0,0,0,23,0
248,243,3,17.03472222,23.20833333,23,92,0,23,0,23,23,92,46,0
248,243,5,128.8333333,0.0,0,0,23,0,0,0,0,0,0,0
248,244,3,22.87857143,20.11,0,0,0,23,0,0,23,23,0,0
248,244,2,60.0,5.5,0,46,46,23,46,92,138,92,46,0
248,244,8,22.25619624,8.17072,23,0,23,0,0,0,46,0,0,0
248,246,3,47.06666667,42.0,0,0,0,0,0,0,0,23,0,0
248,246,8,42.16978671,28.189759999999996,23,23,46,0,0,0,46,69,0,0
248,246,2,70.0,5.5,345,368,345,230,253,276,184,253,184,253
248,247,8,20.46431785,7.68128,575,1012,253,345,253,345,322,69,0,0
248,249,8,53.7727904,28.6944,23,0,69,23,0,0,23,46,0,0
248,249,2,70.0,2.75,161,253,322,92,207,391,299,345,161,161
248,250,5,33.15,0.0,759,1449,1334,1081,1035,3473,2231,2967,506,1288
248,250,3,8.861111111,8.125,46,69,69,92,115,138,115,207,92,69
248,250,8,8.871907278,5.914026667000001,897,1794,2001,1265,1219,3220,3128,2461,1012,1265
248,254,5,101.3833333,0.0,0,0,0,0,0,0,0,23,0,0
248,254,2,36.0,5.5,276,575,483,437,322,1242,1518,1610,437,575
248,254,8,11.52603245,7.61136,207,299,230,437,184,966,874,1334,552,506
248,259,8,16.26879452,8.30144,23,207,184,207,115,368,1081,460,184,299
248,259,2,36.0,5.5,46,184,138,391,230,460,1449,805,437,460
248,259,3,11.42222222,16.83333333,0,0,0,23,0,46,46,23,0,46
248,261,2,74.0,5.5,69,115,115,92,92,69,483,414,506,575
248,261,8,37.419918700000004,30.07769448,0,23,0,0,0,46,0,69,23,92
249,4,3,14.19743948,9.808426443,92,69,23,23,0,69,23,46,0,46
249,7,8,27.58030287,9.291365659,207,414,483,690,414,667,1012,828,506,552
249,7,2,39.0,2.75,2001,4600,6003,6532,3243,6808,9936,6394,3887,5106
249,13,8,11.09892549,21.20401242,46,46,23,184,23,368,184,184,299,621
249,13,2,19.0,2.75,230,437,69,736,575,1403,1334,1817,2415,3059
249,13,5,54.01666667,0.0,0,0,0,69,92,230,368,230,322,460
249,14,2,45.0,5.5,4876,8648,10787,10856,5681,18653,25599,18400,11017,17687
249,14,3,37.032902299999996,31.39655172,138,184,230,207,138,276,736,598,161,391
249,18,3,32.1962963,40.38888889,0,0,0,46,0,0,0,0,0,0
249,25,8,24.72013783,7.606116297000001,46,0,0,0,46,46,46,92,23,69
249,26,2,48.0,2.75,0,115,23,46,0,92,138,69,46,69
249,29,8,32.59375,15.07732364,0,0,0,0,0,0,0,0,0,0
249,33,3,21.6068521,15.57937585,0,46,23,69,23,115,345,92,207,529
249,33,2,29.0,2.75,46,115,345,782,299,805,3082,3450,3381,4485
249,33,8,20.672759,7.295646418,0,46,46,115,46,138,368,368,299,598
249,33,5,73.56666667,0.0,0,0,0,0,0,0,69,23,0,0
249,34,8,23.0119975,7.5845286960000005,0,0,0,0,0,0,0,23,0,0
249,40,8,33.12882211,8.005534384,0,0,0,0,0,0,0,0,23,23
249,40,2,26.0,2.75,0,0,0,0,0,0,0,0,0,0
249,41,3,34.73938356,23.92195205,0,0,0,46,23,46,23,92,23,69
249,41,8,30.60999867,9.190838511,46,46,115,115,0,230,483,207,230,207
249,42,8,32.18108063,9.999856706000001,253,368,161,184,230,184,184,230,46,92
249,42,2,40.0,2.75,2116,3703,2093,1863,2369,3197,2277,1196,874,943
249,45,5,47.36666667,0.0,69,115,23,207,115,299,184,345,161,161
249,45,2,23.0,5.5,391,230,598,851,345,1794,2093,1932,2116,1403
249,45,8,16.98726377,21.17012302,0,69,69,69,23,161,207,184,276,115
249,48,2,22.0,2.75,1242,598,552,3933,943,3381,2553,4278,3565,6785
249,50,2,32.0,2.75,437,851,460,897,690,3979,2622,3404,2277,3128
249,50,8,18.71180209,21.66670103,115,46,0,184,92,253,138,253,207,253
249,50,5,68.3,0.0,46,0,23,23,23,230,92,115,92,92
249,51,8,34.67361111,16.77854609,0,0,0,0,0,23,0,0,0,23
249,51,2,91.0,5.5,0,0,0,23,0,69,207,92,161,46
249,52,2,32.0,2.75,0,0,0,0,0,46,0,0,46,0
249,52,8,21.04145993,7.730545277,0,0,0,0,0,23,0,0,0,0
249,54,8,19.5859278,8.011274576,0,0,0,0,0,0,0,23,0,0
249,54,3,18.80448718,17.71153846,0,0,0,23,0,0,0,0,0,0
249,55,8,38.46974793,14.24778667,0,0,0,23,69,92,115,161,115,138
249,55,3,40.24102564,48.84615385,0,0,0,0,0,0,0,0,0,23
249,55,2,70.0,2.75,46,92,46,161,207,1587,1541,897,1219,1656
249,65,8,20.16752715,7.185935868,23,0,46,0,0,23,23,23,23,23
249,66,5,70.95,0.0,0,0,0,0,0,0,0,23,0,0
249,66,8,27.77787723,7.219883038,0,0,0,0,0,0,23,0,23,0
249,66,2,18.0,2.75,115,92,184,0,0,46,161,23,23,23
249,67,8,26.10603471,11.11557195,0,46,23,23,0,138,46,138,0,23
249,67,2,65.0,5.5,0,460,598,345,230,598,736,552,322,322
249,67,3,24.83739837,31.29268293,0,0,46,0,0,0,23,23,0,0
249,68,5,31.18333333,0.0,2277,1541,1150,2599,2323,2277,5060,2392,1633,4646
249,68,2,17.0,2.75,1242,1311,345,1426,1449,1794,3864,3174,1150,3588
249,68,3,8.867711237,6.620426221000001,276,184,115,230,276,207,621,345,115,575
249,69,2,46.0,2.75,184,207,230,138,184,230,161,46,23,0
249,70,2,61.0,5.5,0,0,46,23,0,46,46,92,46,23
249,70,8,44.34676245,11.66707532,0,0,0,0,0,0,0,0,0,0
249,75,8,29.52933138,8.572177733,0,0,0,0,0,0,0,0,0,23
249,75,2,37.0,5.5,0,0,0,0,0,46,46,0,46,46
249,79,8,11.71011188,20.75883367,46,46,92,46,23,138,230,230,161,460
249,79,2,15.0,2.75,184,230,207,299,184,736,805,575,391,1426
249,79,5,30.03333333,0.0,138,138,391,552,161,667,1472,1242,1242,2093
249,83,3,28.03103448,28.17241379,0,23,23,0,0,0,92,23,46,0
249,83,2,48.0,2.75,46,184,644,276,368,989,1403,759,414,690
249,87,3,18.35113249,12.195177000000001,0,0,92,115,0,391,529,713,598,368
249,88,2,19.0,2.75,46,0,92,23,23,782,690,828,1541,1955
249,88,5,64.1,0.0,0,0,0,0,0,0,23,23,23,23
249,88,3,18.65394097,13.6375,23,0,0,0,23,69,69,69,92,184
249,88,8,18.35291385,21.72043431,0,0,0,0,23,46,0,46,138,368
249,89,8,36.333391600000006,10.07610877,23,23,0,0,0,46,46,0,0,23
249,89,2,44.0,2.75,46,161,230,207,207,759,667,667,253,322
249,90,3,6.837587334,5.533156282,46,184,46,46,23,230,368,276,115,736
249,90,8,6.848641955,20.50964443,138,299,69,115,115,759,874,621,598,2162
249,97,3,19.37275986,16.94086022,23,46,0,23,0,0,92,69,23,0
249,97,8,20.20219281,7.554207168,46,23,23,0,46,138,92,46,23,23
249,100,8,13.671916699999999,21.03439873,23,0,0,0,0,23,23,0,0,23
249,100,5,40.01666667,0.0,0,0,0,46,0,0,0,161,69,253
249,106,2,34.0,2.75,0,0,0,0,0,0,0,0,23,23
249,106,8,23.04546789,8.262802581,0,0,0,0,0,0,23,0,0,0
249,108,3,39.33333333,43.26923077,0,0,0,0,0,0,23,0,0,0
249,108,2,56.0,2.75,0,0,23,0,46,69,115,46,23,46
249,113,5,13.53333333,0.0,345,874,2369,2162,2254,5566,6670,5566,4531,6578
249,113,3,7.9028319510000005,5.761960457000001,23,0,92,92,23,184,276,92,115,161
249,113,8,7.805459699,20.45671203,0,69,92,207,161,506,575,437,322,644
249,114,8,8.759366104,20.50215568,0,0,46,115,23,391,552,506,299,1265
249,114,3,9.612394802999999,6.24220025,0,0,0,69,46,115,230,184,138,368
249,114,5,15.61666667,0.0,920,138,644,713,1035,4094,5635,6900,6785,11845
249,119,3,32.74236111,36.0,0,0,0,0,0,0,0,0,0,0
249,123,8,33.24654782,12.33959489,23,23,69,46,46,207,253,92,230,161
249,123,3,31.82105263,35.89473684,0,0,23,0,0,46,0,0,0,23
249,123,2,64.0,2.75,161,253,552,506,345,2001,2162,2070,2461,1633
249,125,5,20.53333333,0.0,253,460,1265,368,736,2622,3841,3404,7406,6693
249,125,8,6.789675592999999,20.51782396,23,115,184,23,92,322,621,299,1219,690
249,125,2,11.0,2.75,138,69,322,69,46,368,759,644,2231,1886
249,126,2,60.0,5.5,46,0,0,23,23,23,46,0,0,0
