w_zip,h_zip,total,initialFeat,true_label
10024,11354,91,1.0,1
10024,11355,126,1.0,1
10024,11356,44,1.0,1
10024,11357,62,1.0,1
10024,11358,43,1.0,1
10024,11359,1,1.0,1
10024,11360,30,1.0,1
10024,11361,30,1.0,1
10024,11362,17,1.0,1
10024,11363,5,1.0,1
10024,11364,30,1.0,1
10024,11365,46,1.0,1
10024,11366,10,1.0,1
10024,11367,50,1.0,1
10024,11368,185,1.0,1
10024,11369,81,1.0,1
10024,11370,55,1.0,1
10024,11371,2,1.0,1
10024,11372,143,1.0,1
10024,11373,227,1.0,1
10024,11374,100,1.0,1
10024,11375,118,1.0,1
10024,11377,267,1.0,1
10024,11378,98,1.0,1
10024,11379,98,1.0,1
10024,11385,245,1.0,1
10024,11411,15,1.0,1
10024,11412,34,1.0,1
10024,11413,30,1.0,1
10024,11414,27,1.0,1
10024,11415,27,1.0,1
10024,11416,36,1.0,1
10024,11417,24,1.0,1
10024,11418,41,1.0,1
10024,11419,56,1.0,1
10024,11420,59,1.0,1
10024,11421,53,1.0,1
10024,11422,26,1.0,1
10024,11423,30,1.0,1
10024,11426,10,1.0,1
10024,11427,20,1.0,1
10024,11428,26,1.0,1
10024,11429,22,1.0,1
10024,11432,59,1.0,1
10024,11433,34,1.0,1
10024,11434,57,1.0,1
10024,11435,51,1.0,1
10024,11436,17,1.0,1
10024,11691,24,1.0,1
10024,11692,14,1.0,1
10024,11693,3,1.0,1
10024,11694,13,1.0,1
10024,11697,1,1.0,1
10454,10001,22,1.0,2
10454,10002,44,1.0,2
10454,10003,21,1.0,2
10454,10004,9,1.0,2
10454,10005,1,1.0,2
10454,10006,1,1.0,2
10454,10007,2,1.0,2
10454,10009,34,1.0,2
10454,10010,21,1.0,2
10454,10011,27,1.0,2
10454,10012,8,1.0,2
10454,10013,10,1.0,2
10454,10014,15,1.0,2
10454,10016,30,1.0,2
10454,10017,18,1.0,2
10454,10018,5,1.0,2
10454,10019,23,1.0,2
10454,10021,22,1.0,2
10454,10022,22,1.0,2
10454,10023,34,1.0,2
10454,10024,17,1.0,2
10454,10025,76,1.0,2
10454,10026,52,1.0,2
10454,10027,68,1.0,2
10454,10028,29,1.0,2
10454,10029,131,1.0,2
10454,10030,43,1.0,2
10454,10031,77,1.0,2
10454,10032,97,1.0,2
10454,10033,64,1.0,2
10454,10034,72,1.0,2
10454,10035,55,1.0,2
10454,10036,24,1.0,2
10454,10037,38,1.0,2
10454,10038,5,1.0,2
10454,10039,43,1.0,2
10454,10040,72,1.0,2
10454,10044,4,1.0,2
10454,10065,17,1.0,2
10454,10069,1,1.0,2
10454,10075,12,1.0,2
10454,10128,46,1.0,2
10454,10280,6,1.0,2
10454,10301,18,1.0,2
10454,10302,8,1.0,2
10454,10303,11,1.0,2
10454,10304,21,1.0,2
10454,10305,20,1.0,2
10454,10306,26,1.0,2
10454,10307,4,1.0,2
10454,10308,13,1.0,2
10454,10309,10,1.0,2
10454,10310,12,1.0,2
10454,10312,20,1.0,2
10454,10314,35,1.0,2
10454,10451,165,1.0,2
10454,10452,203,1.0,2
10454,10453,175,1.0,2
10454,10454,378,1.0,2
10454,10455,197,1.0,2
10454,10456,275,1.0,2
10454,10457,209,1.0,2
10454,10458,188,1.0,2
10454,10459,172,1.0,2
10454,10460,155,1.0,2
10454,10461,122,1.0,2
10454,10462,223,1.0,2
10454,10463,125,1.0,2
10454,10464,9,1.0,2
10454,10465,108,1.0,2
10454,10466,155,1.0,2
10454,10467,220,1.0,2
10454,10468,191,1.0,2
10454,10469,157,1.0,2
10454,10470,35,1.0,2
10454,10471,34,1.0,2
10454,10472,176,1.0,2
10454,10473,167,1.0,2
10454,10474,38,1.0,2
10454,10475,58,1.0,2
10454,11001,1,1.0,2
10454,11004,10,1.0,2
10454,11005,1,1.0,2
10454,11040,1,1.0,2
10454,11101,40,1.0,2
10454,11102,44,1.0,2
10454,11103,51,1.0,2
10454,11104,31,1.0,2
10454,11105,54,1.0,2
10454,11106,48,1.0,2
10454,11109,3,1.0,2
10454,11201,20,1.0,2
10454,11203,37,1.0,2
10454,11204,14,1.0,2
10454,11205,22,1.0,2
10454,11206,41,1.0,2
10454,11207,45,1.0,2
10454,11208,47,1.0,2
10454,11209,22,1.0,2
10454,11210,23,1.0,2
10454,11211,29,1.0,2
10454,11212,39,1.0,2
10454,11213,30,1.0,2
10454,11214,17,1.0,2
10454,11215,14,1.0,2
10454,11216,34,1.0,2
10454,11217,10,1.0,2
10454,11218,15,1.0,2
10454,11219,15,1.0,2
10454,11220,30,1.0,2
10454,11221,40,1.0,2
10454,11222,20,1.0,2
10454,11223,32,1.0,2
10454,11224,9,1.0,2
10454,11225,34,1.0,2
10454,11226,49,1.0,2
10454,11228,10,1.0,2
10454,11229,25,1.0,2
10454,11230,24,1.0,2
10454,11231,16,1.0,2
10454,11232,10,1.0,2
10454,11233,29,1.0,2
10454,11234,31,1.0,2
10454,11235,19,1.0,2
10454,11236,41,1.0,2
10454,11237,21,1.0,2
10454,11238,27,1.0,2
10454,11239,5,1.0,2
10454,11354,33,1.0,2
10454,11355,45,1.0,2
10454,11356,28,1.0,2
10454,11357,41,1.0,2
10454,11358,39,1.0,2
10454,11359,1,1.0,2
10454,11360,16,1.0,2
10454,11361,9,1.0,2
10454,11362,4,1.0,2
10454,11363,2,1.0,2
10454,11364,13,1.0,2
10454,11365,20,1.0,2
10454,11366,4,1.0,2
10454,11367,27,1.0,2
10454,11368,82,1.0,2
10454,11369,43,1.0,2
10454,11370,25,1.0,2
10454,11371,2,1.0,2
10454,11372,44,1.0,2
10454,11373,91,1.0,2
10454,11374,25,1.0,2
10454,11375,37,1.0,2
10454,11377,107,1.0,2
10454,11378,32,1.0,2
10454,11379,52,1.0,2
10454,11385,96,1.0,2
10454,11411,9,1.0,2
10454,11412,23,1.0,2
10454,11413,18,1.0,2
10454,11414,19,1.0,2
10454,11415,9,1.0,2
10454,11416,14,1.0,2
10454,11417,12,1.0,2
10454,11418,23,1.0,2
10454,11419,17,1.0,2
10454,11420,23,1.0,2
10454,11421,26,1.0,2
10454,11422,12,1.0,2
10454,11423,16,1.0,2
10454,11426,12,1.0,2
10454,11427,18,1.0,2
10454,11428,7,1.0,2
10454,11429,11,1.0,2
10454,11432,46,1.0,2
10454,11433,10,1.0,2
10454,11434,30,1.0,2
10454,11435,31,1.0,2
10454,11436,10,1.0,2
10454,11691,21,1.0,2
10454,11692,10,1.0,2
10454,11693,3,1.0,2
10454,11694,7,1.0,2
10454,11697,3,1.0,2
10026,10001,13,1.0,1
10026,10002,27,1.0,1
10026,10003,16,1.0,1
10026,10004,6,1.0,1
10026,10005,3,1.0,1
10026,10007,1,1.0,1
10026,10009,17,1.0,1
10026,10010,11,1.0,1
10026,10011,17,1.0,1
10026,10012,8,1.0,1
10026,10013,7,1.0,1
10026,10014,14,1.0,1
10026,10016,16,1.0,1
10026,10017,4,1.0,1
10026,10018,6,1.0,1
10026,10019,23,1.0,1
10026,10021,18,1.0,1
10026,10022,14,1.0,1
10026,10023,22,1.0,1
10026,10024,27,1.0,1
10026,10025,89,1.0,1
10026,10026,246,1.0,1
10026,10027,138,1.0,1
10026,10028,17,1.0,1
10026,10029,137,1.0,1
10026,10030,67,1.0,1
10026,10031,91,1.0,1
10026,10032,58,1.0,1
10026,10033,39,1.0,1
10026,10034,31,1.0,1
10026,10035,62,1.0,1
10026,10036,15,1.0,1
10026,10037,42,1.0,1
10026,10038,9,1.0,1
10026,10039,47,1.0,1
10026,10040,34,1.0,1
10026,10044,2,1.0,1
10026,10065,14,1.0,1
10026,10069,1,1.0,1
10026,10075,11,1.0,1
10026,10128,37,1.0,1
10026,10173,1,1.0,1
10026,10280,1,1.0,1
10026,10301,5,1.0,1
10026,10302,7,1.0,1
10026,10303,6,1.0,1
10026,10304,10,1.0,1
10026,10305,7,1.0,1
10026,10306,5,1.0,1
10026,10307,1,1.0,1
10026,10308,3,1.0,1
10026,10309,9,1.0,1
10026,10310,7,1.0,1
10026,10312,17,1.0,1
10026,10314,20,1.0,1
10026,10451,40,1.0,1
10026,10452,55,1.0,1
10026,10453,77,1.0,1
10026,10454,33,1.0,1
10026,10455,42,1.0,1
10026,10456,79,1.0,1
10026,10457,52,1.0,1
10026,10458,56,1.0,1
10026,10459,38,1.0,1
10026,10460,49,1.0,1
10026,10461,37,1.0,1
10026,10462,79,1.0,1
10026,10463,59,1.0,1
10026,10464,1,1.0,1
10026,10465,23,1.0,1
10026,10466,48,1.0,1
10026,10467,74,1.0,1
10026,10468,72,1.0,1
10026,10469,57,1.0,1
10026,10470,13,1.0,1
10026,10471,14,1.0,1
10026,10472,36,1.0,1
10026,10473,51,1.0,1
10026,10474,4,1.0,1
10026,10475,32,1.0,1
10026,11001,1,1.0,1
10026,11004,3,1.0,1
10026,11005,1,1.0,1
10026,11101,19,1.0,1
10026,11102,31,1.0,1
10026,11103,27,1.0,1
10026,11104,17,1.0,1
10026,11105,22,1.0,1
10026,11106,25,1.0,1
10026,11109,2,1.0,1
10026,11201,16,1.0,1
10026,11203,19,1.0,1
10026,11204,11,1.0,1
10026,11205,11,1.0,1
10026,11206,29,1.0,1
10026,11207,20,1.0,1
10026,11208,23,1.0,1
10026,11209,18,1.0,1
10026,11210,12,1.0,1
10026,11211,33,1.0,1
10026,11212,29,1.0,1
10026,11213,26,1.0,1
10026,11214,16,1.0,1
10026,11215,13,1.0,1
10026,11216,10,1.0,1
10026,11217,8,1.0,1
10026,11218,14,1.0,1
10026,11219,4,1.0,1
10026,11220,11,1.0,1
10026,11221,27,1.0,1
10026,11222,19,1.0,1
10026,11223,9,1.0,1
10026,11224,6,1.0,1
10026,11225,15,1.0,1
10026,11226,23,1.0,1
10026,11228,10,1.0,1
10026,11229,10,1.0,1
10026,11230,21,1.0,1
10026,11231,6,1.0,1
10026,11232,4,1.0,1
10026,11233,25,1.0,1
10026,11234,23,1.0,1
10026,11235,6,1.0,1
10026,11236,15,1.0,1
10026,11237,13,1.0,1
10026,11238,15,1.0,1
10026,11239,4,1.0,1
10026,11354,11,1.0,1
10026,11355,26,1.0,1
10026,11356,8,1.0,1
10026,11357,13,1.0,1
10026,11358,14,1.0,1
10026,11359,2,1.0,1
10026,11360,4,1.0,1
10026,11361,6,1.0,1
10026,11362,2,1.0,1
10026,11364,8,1.0,1
10026,11365,9,1.0,1
10026,11367,5,1.0,1
10026,11368,44,1.0,1
10026,11369,19,1.0,1
10026,11370,9,1.0,1
10026,11372,27,1.0,1
10026,11373,43,1.0,1
10026,11374,10,1.0,1
10026,11375,19,1.0,1
10026,11377,39,1.0,1
10026,11378,22,1.0,1
10026,11379,24,1.0,1
10026,11385,49,1.0,1
10026,11411,7,1.0,1
10026,11412,6,1.0,1
10026,11413,12,1.0,1
10026,11414,2,1.0,1
10026,11415,6,1.0,1
10026,11416,6,1.0,1
10026,11417,9,1.0,1
10026,11418,7,1.0,1
10026,11419,5,1.0,1
10026,11420,8,1.0,1
10026,11421,10,1.0,1
10026,11422,8,1.0,1
10026,11423,10,1.0,1
10026,11426,1,1.0,1
10026,11427,8,1.0,1
10026,11428,4,1.0,1
10026,11429,6,1.0,1
10026,11432,9,1.0,1
10026,11433,11,1.0,1
10026,11434,14,1.0,1
10026,11435,13,1.0,1
10026,11436,6,1.0,1
10026,11691,11,1.0,1
10026,11692,5,1.0,1
10026,11693,2,1.0,1
10026,11694,4,1.0,1
10026,11697,1,1.0,1
10035,10001,24,1.0,1
10035,10002,94,1.0,1
10035,10003,55,1.0,1
10035,10004,9,1.0,1
10035,10005,6,1.0,1
10035,10006,3,1.0,1
10035,10007,5,1.0,1
10035,10009,70,1.0,1
10035,10010,32,1.0,1
10035,10011,39,1.0,1
10035,10012,21,1.0,1
10035,10013,18,1.0,1
10035,10014,32,1.0,1
10035,10016,37,1.0,1
10035,10017,21,1.0,1
10035,10018,12,1.0,1
10035,10019,62,1.0,1
10035,10021,29,1.0,1
10035,10022,16,1.0,1
10035,10023,53,1.0,1
10035,10024,65,1.0,1
10035,10025,191,1.0,1
10035,10026,177,1.0,1
10035,10027,250,1.0,1
10035,10028,49,1.0,1
10035,10029,448,1.0,1
10035,10030,182,1.0,1
10035,10031,197,1.0,1
10035,10032,147,1.0,1
10035,10033,131,1.0,1
10035,10034,133,1.0,1
10035,10035,364,1.0,1
10035,10036,39,1.0,1
10035,10037,122,1.0,1
10035,10038,13,1.0,1
10035,10039,112,1.0,1
10035,10040,128,1.0,1
10035,10044,8,1.0,1
10035,10065,22,1.0,1
10035,10069,6,1.0,1
10035,10075,38,1.0,1
10035,10128,97,1.0,1
10035,10162,3,1.0,1
10035,10280,6,1.0,1
10035,10301,40,1.0,1
10035,10302,28,1.0,1
10035,10303,20,1.0,1
10035,10304,37,1.0,1
10035,10305,37,1.0,1
10035,10306,51,1.0,1
10035,10307,9,1.0,1
10035,10308,19,1.0,1
10035,10309,28,1.0,1
10035,10310,37,1.0,1
10035,10312,48,1.0,1
10035,10314,81,1.0,1
10035,10451,169,1.0,1
10035,10452,173,1.0,1
10035,10453,227,1.0,1
10035,10454,141,1.0,1
10035,10455,131,1.0,1
10035,10456,295,1.0,1
10035,10457,191,1.0,1
10035,10458,192,1.0,1
10035,10459,163,1.0,1
10035,10460,135,1.0,1
10035,10461,121,1.0,1
10035,10462,206,1.0,1
10035,10463,167,1.0,1
10035,10464,9,1.0,1
10035,10465,100,1.0,1
10035,10466,208,1.0,1
10035,10467,256,1.0,1
10035,10468,222,1.0,1
10035,10469,164,1.0,1
10035,10470,34,1.0,1
10035,10471,40,1.0,1
10035,10472,153,1.0,1
10035,10473,190,1.0,1
10035,10474,37,1.0,1
10035,10475,99,1.0,1
10035,11001,3,1.0,1
10035,11004,15,1.0,1
10035,11005,1,1.0,1
10035,11040,1,1.0,1
10035,11101,66,1.0,1
10035,11102,64,1.0,1
10035,11103,72,1.0,1
10035,11104,50,1.0,1
10035,11105,50,1.0,1
10035,11106,74,1.0,1
10035,11109,8,1.0,1
10035,11201,49,1.0,1
10035,11203,125,1.0,1
10035,11204,22,1.0,1
10035,11205,48,1.0,1
10035,11206,116,1.0,1
10035,11207,151,1.0,1
10035,11208,99,1.0,1
10035,11209,29,1.0,1
10035,11210,97,1.0,1
10035,11211,101,1.0,1
10035,11212,118,1.0,1
10035,11213,78,1.0,1
10035,11214,48,1.0,1
10035,11215,49,1.0,1
10035,11216,68,1.0,1
10035,11217,47,1.0,1
10035,11218,35,1.0,1
10035,11219,33,1.0,1
10035,11220,43,1.0,1
10035,11221,104,1.0,1
10035,11222,29,1.0,1
10035,11223,45,1.0,1
10035,11224,42,1.0,1
10035,11225,88,1.0,1
10035,11226,191,1.0,1
10035,11228,18,1.0,1
10035,11229,53,1.0,1
10035,11230,59,1.0,1
10035,11231,29,1.0,1
10035,11232,16,1.0,1
10035,11233,63,1.0,1
10035,11234,112,1.0,1
10035,11235,45,1.0,1
10035,11236,156,1.0,1
10035,11237,49,1.0,1
10035,11238,72,1.0,1
10035,11239,15,1.0,1
10035,11354,40,1.0,1
10035,11355,67,1.0,1
10035,11356,28,1.0,1
10035,11357,51,1.0,1
10035,11358,44,1.0,1
10035,11359,3,1.0,1
10035,11360,21,1.0,1
10035,11361,12,1.0,1
10035,11362,12,1.0,1
10035,11363,6,1.0,1
10035,11364,21,1.0,1
10035,11365,37,1.0,1
10035,11366,10,1.0,1
10035,11367,32,1.0,1
10035,11368,101,1.0,1
10035,11369,49,1.0,1
10035,11370,32,1.0,1
10035,11371,1,1.0,1
10035,11372,82,1.0,1
10035,11373,78,1.0,1
10035,11374,30,1.0,1
10035,11375,78,1.0,1
10035,11377,95,1.0,1
10035,11378,49,1.0,1
10035,11379,53,1.0,1
10035,11385,118,1.0,1
10035,11411,33,1.0,1
10035,11412,39,1.0,1
10035,11413,51,1.0,1
10035,11414,20,1.0,1
10035,11415,13,1.0,1
10035,11416,19,1.0,1
10035,11417,17,1.0,1
10035,11418,28,1.0,1
10035,11419,34,1.0,1
10035,11420,35,1.0,1
10035,11421,34,1.0,1
10035,11422,45,1.0,1
10035,11423,31,1.0,1
10035,11426,19,1.0,1
10035,11427,29,1.0,1
10035,11428,21,1.0,1
10035,11429,37,1.0,1
10035,11430,2,1.0,1
10035,11432,56,1.0,1
10035,11433,43,1.0,1
10035,11434,78,1.0,1
10035,11435,48,1.0,1
10035,11436,16,1.0,1
10035,11691,42,1.0,1
10035,11692,9,1.0,1
10035,11693,8,1.0,1
10035,11694,3,1.0,1
10035,11697,4,1.0,1
10025,10001,55,1.0,1
10025,10002,172,1.0,1
10025,10003,85,1.0,1
10025,10004,12,1.0,1
10025,10005,11,1.0,1
10025,10006,7,1.0,1
10025,10007,7,1.0,1
10025,10009,120,1.0,1
10025,10010,45,1.0,1
10025,10011,115,1.0,1
10025,10012,54,1.0,1
10025,10013,38,1.0,1
10025,10014,50,1.0,1
10025,10016,98,1.0,1
10025,10017,27,1.0,1
10025,10018,25,1.0,1
10025,10019,219,1.0,1
10025,10021,49,1.0,1
10025,10022,58,1.0,1
10025,10023,226,1.0,1
10025,10024,280,1.0,1
10025,10025,1479,1.0,1
10025,10026,270,1.0,1
10025,10027,417,1.0,1
10025,10028,97,1.0,1
10025,10029,295,1.0,1
10025,10030,136,1.0,1
10025,10031,331,1.0,1
10025,10032,290,1.0,1
10025,10033,252,1.0,1
10025,10034,196,1.0,1
10025,10035,145,1.0,1
10025,10036,77,1.0,1
10025,10037,100,1.0,1
10025,10038,37,1.0,1
10025,10039,103,1.0,1
10025,10040,205,1.0,1
10025,10044,16,1.0,1
10025,10065,35,1.0,1
10025,10069,26,1.0,1
10025,10075,46,1.0,1
10025,10119,1,1.0,1
10025,10128,160,1.0,1
10025,10162,2,1.0,1
10025,10173,1,1.0,1
10025,10280,11,1.0,1
10025,10282,11,1.0,1
10025,10301,34,1.0,1
10025,10302,18,1.0,1
10025,10303,16,1.0,1
10025,10304,33,1.0,1
10025,10305,48,1.0,1
10025,10306,63,1.0,1
10025,10307,16,1.0,1
10025,10308,25,1.0,1
10025,10309,29,1.0,1
10025,10310,23,1.0,1
10025,10312,64,1.0,1
10025,10314,84,1.0,1
10025,10451,174,1.0,1
10025,10452,240,1.0,1
10025,10453,253,1.0,1
10025,10454,116,1.0,1
10025,10455,132,1.0,1
10025,10456,268,1.0,1
10025,10457,233,1.0,1
10025,10458,258,1.0,1
10025,10459,134,1.0,1
10025,10460,158,1.0,1
10025,10461,145,1.0,1
10025,10462,224,1.0,1
10025,10463,308,1.0,1
10025,10464,16,1.0,1
10025,10465,84,1.0,1
10025,10466,156,1.0,1
10025,10467,322,1.0,1
10025,10468,282,1.0,1
10025,10469,157,1.0,1
10025,10470,46,1.0,1
10025,10471,101,1.0,1
10025,10472,193,1.0,1
10025,10473,148,1.0,1
10025,10474,27,1.0,1
10025,10475,98,1.0,1
10025,11001,4,1.0,1
10025,11003,1,1.0,1
10025,11004,15,1.0,1
10025,11040,1,1.0,1
10025,11101,75,1.0,1
10025,11102,123,1.0,1
10025,11103,109,1.0,1
10025,11104,79,1.0,1
10025,11105,114,1.0,1
10025,11106,113,1.0,1
10025,11109,17,1.0,1
10025,11201,110,1.0,1
10025,11203,145,1.0,1
10025,11204,41,1.0,1
10025,11205,86,1.0,1
10025,11206,120,1.0,1
10025,11207,134,1.0,1
10025,11208,91,1.0,1
10025,11209,68,1.0,1
10025,11210,101,1.0,1
10025,11211,144,1.0,1
10025,11212,124,1.0,1
10025,11213,117,1.0,1
10025,11214,66,1.0,1
10025,11215,101,1.0,1
10025,11216,96,1.0,1
10025,11217,72,1.0,1
10025,11218,73,1.0,1
10025,11219,63,1.0,1
10025,11220,83,1.0,1
10025,11221,146,1.0,1
10025,11222,70,1.0,1
10025,11223,54,1.0,1
10025,11224,39,1.0,1
10025,11225,78,1.0,1
10025,11226,150,1.0,1
10025,11228,27,1.0,1
10025,11229,49,1.0,1
10025,11230,92,1.0,1
10025,11231,55,1.0,1
10025,11232,22,1.0,1
10025,11233,97,1.0,1
10025,11234,107,1.0,1
10025,11235,51,1.0,1
10025,11236,156,1.0,1
10025,11237,90,1.0,1
10025,11238,105,1.0,1
10025,11239,13,1.0,1
10025,11354,84,1.0,1
10025,11355,142,1.0,1
10025,11356,35,1.0,1
10025,11357,54,1.0,1
10025,11358,54,1.0,1
10025,11359,1,1.0,1
10025,11360,24,1.0,1
10025,11361,33,1.0,1
10025,11362,15,1.0,1
10025,11363,5,1.0,1
10025,11364,34,1.0,1
10025,11365,40,1.0,1
10025,11366,12,1.0,1
10025,11367,41,1.0,1
10025,11368,190,1.0,1
10025,11369,82,1.0,1
10025,11370,60,1.0,1
10025,11371,2,1.0,1
10025,11372,189,1.0,1
10025,11373,292,1.0,1
10025,11374,66,1.0,1
10025,11375,133,1.0,1
10025,11377,276,1.0,1
10025,11378,95,1.0,1
10025,11379,76,1.0,1
10025,11385,229,1.0,1
10025,11411,32,1.0,1
10025,11412,48,1.0,1
10025,11413,57,1.0,1
10025,11414,22,1.0,1
10025,11415,26,1.0,1
10025,11416,41,1.0,1
10025,11417,32,1.0,1
10025,11418,43,1.0,1
10025,11419,56,1.0,1
10025,11420,63,1.0,1
10025,11421,63,1.0,1
10025,11422,32,1.0,1
10025,11423,30,1.0,1
10025,11426,13,1.0,1
10025,11427,26,1.0,1
10025,11428,23,1.0,1
10025,11429,34,1.0,1
10025,11432,78,1.0,1
10025,11433,41,1.0,1
10025,11434,60,1.0,1
10025,11435,52,1.0,1
10025,11436,25,1.0,1
10025,11691,37,1.0,1
10025,11692,12,1.0,1
10025,11693,9,1.0,1
10025,11694,22,1.0,1
10025,11697,1,1.0,1
11357,10001,2,4.0,4
11357,10002,10,4.0,4
11357,10003,8,4.0,4
11357,10009,7,4.0,4
11357,10010,4,4.0,4
11357,10011,6,4.0,4
11357,10012,2,4.0,4
11357,10013,5,4.0,4
11357,10014,3,4.0,4
11357,10016,4,4.0,4
11357,10019,4,4.0,4
11357,10021,6,4.0,4
11357,10022,4,4.0,4
11357,10023,9,4.0,4
11357,10024,6,4.0,4
11357,10025,10,4.0,4
11357,10026,11,4.0,4
11357,10027,16,4.0,4
11357,10028,11,4.0,4
11357,10029,27,4.0,4
11357,10030,9,4.0,4
11357,10031,16,4.0,4
11357,10032,16,4.0,4
11357,10033,14,4.0,4
11357,10034,14,4.0,4
11357,10035,17,4.0,4
11357,10036,5,4.0,4
11357,10037,6,4.0,4
11357,10038,1,4.0,4
11357,10039,9,4.0,4
11357,10040,19,4.0,4
11357,10044,4,4.0,4
11357,10065,4,4.0,4
11357,10069,1,4.0,4
11357,10075,5,4.0,4
11357,10128,8,4.0,4
11357,10162,1,4.0,4
11357,10280,2,4.0,4
11357,10282,1,4.0,4
11357,10301,11,4.0,4
11357,10302,3,4.0,4
11357,10303,3,4.0,4
11357,10304,8,4.0,4
11357,10305,9,4.0,4
11357,10306,18,4.0,4
11357,10307,5,4.0,4
11357,10308,6,4.0,4
11357,10309,5,4.0,4
11357,10310,6,4.0,4
11357,10312,22,4.0,4
11357,10314,12,4.0,4
11357,10451,20,4.0,4
11357,10452,36,4.0,4
11357,10453,37,4.0,4
11357,10454,16,4.0,4
11357,10455,32,4.0,4
11357,10456,39,4.0,4
11357,10457,41,4.0,4
11357,10458,31,4.0,4
11357,10459,19,4.0,4
11357,10460,47,4.0,4
11357,10461,48,4.0,4
11357,10462,56,4.0,4
11357,10463,35,4.0,4
11357,10464,7,4.0,4
11357,10465,46,4.0,4
11357,10466,38,4.0,4
11357,10467,65,4.0,4
11357,10468,27,4.0,4
11357,10469,54,4.0,4
11357,10470,11,4.0,4
11357,10471,6,4.0,4
11357,10472,41,4.0,4
11357,10473,39,4.0,4
11357,10474,8,4.0,4
11357,10475,16,4.0,4
11357,11001,4,4.0,4
11357,11004,18,4.0,4
11357,11005,2,4.0,4
11357,11040,3,4.0,4
11357,11101,34,4.0,4
11357,11102,33,4.0,4
11357,11103,47,4.0,4
11357,11104,31,4.0,4
11357,11105,52,4.0,4
11357,11106,33,4.0,4
11357,11109,3,4.0,4
11357,11201,10,4.0,4
11357,11203,15,4.0,4
11357,11204,6,4.0,4
11357,11205,6,4.0,4
11357,11206,22,4.0,4
11357,11207,35,4.0,4
11357,11208,36,4.0,4
11357,11209,6,4.0,4
11357,11210,16,4.0,4
11357,11211,24,4.0,4
11357,11212,26,4.0,4
11357,11213,13,4.0,4
11357,11214,11,4.0,4
11357,11215,7,4.0,4
11357,11216,7,4.0,4
11357,11217,9,4.0,4
11357,11218,15,4.0,4
11357,11219,17,4.0,4
11357,11220,22,4.0,4
11357,11221,16,4.0,4
11357,11222,10,4.0,4
11357,11223,9,4.0,4
11357,11224,9,4.0,4
11357,11225,19,4.0,4
11357,11226,25,4.0,4
11357,11228,7,4.0,4
11357,11229,19,4.0,4
11357,11230,16,4.0,4
11357,11231,10,4.0,4
11357,11232,6,4.0,4
11357,11233,10,4.0,4
11357,11234,28,4.0,4
11357,11235,20,4.0,4
11357,11236,21,4.0,4
11357,11237,20,4.0,4
11357,11238,13,4.0,4
11357,11239,4,4.0,4
11357,11354,191,4.0,4
11357,11355,157,4.0,4
11357,11356,146,4.0,4
11357,11357,820,4.0,4
11357,11358,178,4.0,4
11357,11360,82,4.0,4
11357,11361,117,4.0,4
11357,11362,44,4.0,4
11357,11363,12,4.0,4
11357,11364,91,4.0,4
11357,11365,101,4.0,4
11357,11366,30,4.0,4
11357,11367,58,4.0,4
11357,11368,168,4.0,4
11357,11369,72,4.0,4
11357,11370,41,4.0,4
11357,11371,3,4.0,4
11357,11372,68,4.0,4
11357,11373,121,4.0,4
11357,11374,30,4.0,4
11357,11375,74,4.0,4
11357,11377,97,4.0,4
11357,11378,65,4.0,4
11357,11379,53,4.0,4
11357,11385,131,4.0,4
11357,11411,35,4.0,4
11357,11412,59,4.0,4
11357,11413,51,4.0,4
11357,11414,23,4.0,4
11357,11415,24,4.0,4
11357,11416,31,4.0,4
11357,11417,42,4.0,4
11357,11418,44,4.0,4
11357,11419,48,4.0,4
11357,11420,50,4.0,4
11357,11421,67,4.0,4
11357,11422,36,4.0,4
11357,11423,52,4.0,4
11357,11426,21,4.0,4
11357,11427,34,4.0,4
11357,11428,33,4.0,4
11357,11429,44,4.0,4
11357,11430,3,4.0,4
11357,11432,93,4.0,4
11357,11433,54,4.0,4
11357,11434,74,4.0,4
11357,11435,71,4.0,4
11357,11436,34,4.0,4
11357,11691,12,4.0,4
11357,11692,10,4.0,4
11357,11693,1,4.0,4
11357,11694,1,4.0,4
11357,11697,3,4.0,4
10029,10001,63,1.0,1
10029,10002,168,1.0,1
10029,10003,165,1.0,1
10029,10004,26,1.0,1
10029,10005,18,1.0,1
10029,10006,7,1.0,1
10029,10007,18,1.0,1
10029,10009,229,1.0,1
10029,10010,109,1.0,1
10029,10011,165,1.0,1
10029,10012,60,1.0,1
10029,10013,45,1.0,1
10029,10014,61,1.0,1
10029,10016,177,1.0,1
10029,10017,58,1.0,1
10029,10018,36,1.0,1
10029,10019,188,1.0,1
10029,10021,213,1.0,1
10029,10022,99,1.0,1
10029,10023,208,1.0,1
10029,10024,270,1.0,1
10029,10025,524,1.0,1
10029,10026,300,1.0,1
10029,10027,291,1.0,1
10029,10028,297,1.0,1
10029,10029,1806,1.0,1
10029,10030,198,1.0,1
10029,10031,232,1.0,1
10029,10032,227,1.0,1
10029,10033,217,1.0,1
10029,10034,148,1.0,1
10029,10035,375,1.0,1
10029,10036,80,1.0,1
10029,10037,176,1.0,1
10029,10038,41,1.0,1
10029,10039,150,1.0,1
10029,10040,185,1.0,1
10029,10044,47,1.0,1
10029,10065,118,1.0,1
10029,10069,32,1.0,1
10029,10075,163,1.0,1
10029,10128,1008,1.0,1
